1,Solids/Sulfate,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Solids/Sulfate^2,Solids/Sulfate ph,Solids/Sulfate Hardness,Solids/Sulfate Solids,Solids/Sulfate Chloramines,Solids/Sulfate Sulfate,Solids/Sulfate Conductivity,Solids/Sulfate Organic_carbon,Solids/Sulfate Trihalomethanes,Solids/Sulfate Turbidity,ph^2,ph Hardness,ph Solids,ph Chloramines,ph Sulfate,ph Conductivity,ph Organic_carbon,ph Trihalomethanes,ph Turbidity,Hardness^2,Hardness Solids,Hardness Chloramines,Hardness Sulfate,Hardness Conductivity,Hardness Organic_carbon,Hardness Trihalomethanes,Hardness Turbidity,Solids^2,Solids Chloramines,Solids Sulfate,Solids Conductivity,Solids Organic_carbon,Solids Trihalomethanes,Solids Turbidity,Chloramines^2,Chloramines Sulfate,Chloramines Conductivity,Chloramines Organic_carbon,Chloramines Trihalomethanes,Chloramines Turbidity,Sulfate^2,Sulfate Conductivity,Sulfate Organic_carbon,Sulfate Trihalomethanes,Sulfate Turbidity,Conductivity^2,Conductivity Organic_carbon,Conductivity Trihalomethanes,Conductivity Turbidity,Organic_carbon^2,Organic_carbon Trihalomethanes,Organic_carbon Turbidity,Trihalomethanes^2,Trihalomethanes Turbidity,Turbidity^2,Potability
1.0,76.33650397645134,7.371050302429531,214.49661045715655,25630.320036999725,4.432669290372123,335.75443859606526,469.9145514792359,12.509163940498697,62.79727715266126,2.5602991476149146,5827.261839346771,562.6802107220348,16373.921357098065,1956529.02742215,338.37447691078535,25630.32003699972,35871.63402758704,954.9058428859605,4793.724597074443,195.4442860628109,54.33238256094648,1581.065305380333,188922.3782600925,32.67342831336753,2474.8628561555843,3463.763796797059,92.2056766467535,462.8818887478748,18.872093806336984,46008.79589760916,5497616.772868584,950.7925380623499,72018.1890248015,100795.0784967911,2683.1732648898583,13469.80309518448,549.1754889197463,656913305.1990296,113610.73253041798,8605493.715060325,12044060.344455998,320613.87519027817,1609514.310874879,65621.28654382787,19.648557037808104,1488.2883890709113,2082.9758014409995,55.44898684727891,278.3595619535885,11.348959405798556,112731.04303695896,157775.89642003266,4200.007316148283,21084.464535753297,859.6318029454301,220819.68569193146,5878.238162479676,29509.354327310084,1203.1218256041327,156.47918249027288,785.5414349195729,32.02720177423404,3943.4980177881516,160.77981516649618,6.555131725277659,0.0
1.0,99.52168709998827,6.660212026118103,168.28374685651832,30944.363591242687,5.858769130547582,310.93085831787846,523.6712975009444,17.88423519296481,77.0423180517003,3.7497012410996176,9904.566203227972,662.8355372829047,16747.88239866805,3079635.270835924,583.0745882014268,30944.363591242683,52116.65101313386,1779.869258896842,7667.381470599095,373.17659363515384,44.35842423284821,1120.8054346139977,206096.0225309657,39.02064462152251,2070.865441859958,3487.761873348661,119.11279831010883,513.1181732079502,24.973805300321647,28319.41945606874,5207433.449224747,985.9356212558532,52324.609851045825,88125.36806467343,3009.6261079353258,12964.969948251706,631.0137744447807,957553638.067026,181295.88217281317,9621557.531525597,16204675.032167042,553416.2763624013,2384025.5017039743,116032.11856312052,34.32517572505727,1821.6721144474502,3068.0692323523326,104.77960507199491,451.3731547471305,21.968633880130398,96677.9986542926,162825.56600840573,5560.760598907356,23954.834078614156,1165.8978253307182,274231.6278263226,9365.460648311935,40344.85065661433,1963.6109141675383,319.845868437281,1377.8429358478065,67.0605388991776,5935.518770779347,288.88567561565213,14.060259397504012,0.0
1.0,52.58462033778434,5.400301780729467,140.7390622511396,17266.593421923077,10.056852484033495,328.3582406986835,472.8740732754293,11.256381166909478,56.9319064457562,4.824786389767524,2765.142296068922,283.9728188491197,7400.710155171971,907957.2596187094,528.8357696660047,17266.593421923077,24865.90361077006,591.9125300393207,2993.7426855563467,253.7095605168344,29.16325932294985,760.0334084930244,93244.81520354288,54.310038378059645,1773.2335919622953,2553.662699970097,60.787855260230884,307.4494757593406,26.055302532300853,19807.483643330143,2430084.1664731493,1415.3919878009178,46212.830878366694,66551.85363566059,1584.2125297722282,8012.543125345336,679.0359120579425,298135248.39799726,173647.5829460635,5669628.2388821235,8164924.363015498,194359.357011218,983020.081333834,83307.62493974391,101.14028188561068,3302.2503886234235,4755.624798455038,113.20376489966144,572.5557847597657,48.52216498886452,107819.13423473458,155272.0987727403,3696.12551660019,18694.060640150547,1584.2583706910168,223609.88917609607,5322.850812737314,26921.6225003404,2281.516392813222,126.70611697475437,640.8472395122624,54.309634652140325,3241.241971548336,274.68428736300245,23.278563706885933,0.0
1.0,65.57151505601766,6.514415093251676,198.7673512594561,21218.702871190195,8.67093691991312,323.5963490101317,413.2904500885347,14.899999566696977,79.84784281372556,5.200885076539757,4299.623586741551,427.160067368301,13033.476365754175,1391342.494787413,568.5664707938624,21218.702871190195,27100.08097048867,977.0155459223274,5235.744027250737,341.02991410094427,42.43760400718524,1294.8530330902584,138227.4382433041,56.486082343715225,2108.040940112739,2692.3455459535294,97.06478206673422,520.1619923893212,33.880724240877996,39508.4599267,4217585.366867891,1723.4991645089572,64320.38916997439,82148.64806492648,2961.6334476394013,15871.144219865626,1033.766150868641,450233351.535855,183986.03411846957,6866294.779847946,8769487.25992908,316158.6635866058,1694267.651569942,110356.03510630438,75.18514706911242,2805.883529781042,3583.615422320186,129.1969563495623,692.3556082289524,45.09654642639375,104714.59709268696,133739.2807294039,4821.585460035686,25838.470410856473,1682.9874223895447,170808.9961343836,6158.0275272391655,33000.35089508321,2149.47613414186,222.0099870875701,1189.7328233261992,77.49318538688316,6375.678002005425,415.2794540837976,27.049205579373957,0.0
1.0,87.04208041390109,3.4450618643852127,207.92626018799376,33424.7686784948,8.782147480773485,384.0070058017212,441.7858756739387,13.80590221127079,30.284597198002704,4.184396969028851,7576.323762780024,299.8653518306817,18098.334259445073,2909361.403129587,764.4163872282246,33424.7686784948,38453.96171613668,1201.694450459887,2636.034344611155,364.21861746189325,11.868451249441318,716.3188295778946,115150.39590017976,30.255041373419402,1322.9278913442608,1521.979672508313,47.56218721148048,104.33231088510638,14.415506423450367,43233.32967576528,6949887.148968214,1826.0390820966416,79845.14060234111,91858.88493276003,2870.6096153106887,6296.963036680497,870.0460129121454,1117215161.2108872,293541.24804527964,12835345.339843944,14766590.699827664,461459.08780964604,1012255.6558646322,139862.50074878414,77.12611437405607,3372.406158600955,3879.8287150911888,121.24546932451686,265.9637989886792,36.747991300112936,147461.38050480315,169648.87132304066,5301.563170541458,11629.497491916214,1606.8377511625667,195174.7599449888,6099.252597875033,13379.307292552134,1848.607479129786,190.6029358671717,418.1061874233507,57.76937536755021,917.1568274452732,126.72277672358216,17.50917799441784,0.0
1.0,44.91455424734779,7.181448580829175,209.62560053629045,15196.229987483845,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,2017.3171832379471,322.5515618581907,9415.240406920075,682531.8961280163,269.2483192613947,15196.229987483845,15365.775926486212,355.8399726084916,3213.095282251572,228.56387803933208,51.573203719093364,1505.4154714768065,109130.94427756961,43.05047645807512,2429.745682804228,2456.8546113784396,56.89573255516488,513.7461328842428,36.54538634703917,43942.89240020041,3185518.8370138863,1256.6381112841523,70923.9775479235,71715.28383777628,1660.7794333676804,14996.186412382807,1066.7553312683203,230925405.83250326,91096.51541251215,5141438.219797972,5198801.787703714,120393.62636706786,1087107.1905089081,77331.48676905766,35.936172074203284,2028.2181786963056,2050.8472226033778,47.493431051370855,428.8470407932422,30.506080311663975,114471.54059425124,115748.71163306055,2680.5036448553224,24203.89579115331,1721.74672697824,117040.132203709,2710.4103064312912,24473.941206549527,1740.9564366095244,62.7675643464128,566.7664692122005,40.316993666936526,5117.67875602811,364.04662802828943,25.896495989057698,0.0
1.0,72.55881452631121,10.43329098280438,117.79122955039698,22326.89204571865,8.161504810728331,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,5264.781565463631,757.0272253203382,8546.791977773402,1620012.8188942727,592.1891138172336,22326.89204571865,29965.835074801245,935.3345318451419,4769.543266624513,366.95245576982774,108.85356073186718,1228.9501731215976,232942.96145464323,85.15135454788647,3210.401974940945,4308.811809001606,134.49251342807997,685.8165073483142,52.76439220920529,13874.773758994314,2629912.066104178,961.3536866371701,36245.24578127612,48646.22694028869,1518.4124115896757,7742.82724210985,595.7068239585407,498490108.42117476,182221.0368397449,6870152.326433238,9220712.454339903,287809.4585126754,1467624.2757893298,112914.02594392425,66.6101607755417,2511.3563118326315,3370.5940307472597,105.20757996295983,536.4841001008547,41.27526410989008,94683.91085609577,127079.14971510865,3966.5678166270236,20226.684867586162,1556.1724193134312,170558.12488416364,5323.692915371642,27147.061114056447,2088.6026577103803,166.17036729517744,847.3511128491672,65.19231598864478,4320.890181167457,332.43461154578495,25.576389660460563,0.0
1.0,84.08555801872163,7.414148196336244,235.04453448737107,32555.85253707369,6.845952023844903,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,7070.381067319801,623.4227883224315,19763.850841621257,2737477.0273550553,575.6456960943954,32555.85253707369,34641.85107041341,861.4409918216415,3740.907385317088,265.7628720989667,54.96959347723598,1742.6550114282343,241373.91536793363,50.75690284979415,2870.575174326509,3054.50571635939,75.9565771608782,329.85024297911286,23.433338200443213,55245.93319238497,7652075.2044159835,1609.1036065675012,91003.44202642089,96834.4380471764,2407.987788651834,10456.966162327804,742.8875068251351,1059883534.4156874,222875.80456417587,12604822.509231664,13412469.651548771,333528.6886351122,1448387.0008226247,102896.8241128487,46.86705911278613,2650.5836414209516,2820.4183457095874,70.13551245115454,304.57159456354907,21.637483474910947,149904.72568934137,159509.789404769,3966.539516344199,17225.15774349909,1223.715778754049,169730.2923503688,4220.693377131767,18328.85035141241,1302.1247012910555,104.95623578489203,455.7846228706948,32.38001317757641,1979.297569999978,140.61396146996904,9.989547029190845,0.0
1.0,60.58783479327989,5.115817063771218,191.95274297485884,19620.545328612152,6.060712994989327,323.8363839136296,441.7483793248687,10.96648615295345,49.23823132273568,3.9020887676437535,3670.885724937777,309.9562790924128,11630.001079477664,1188766.3589240126,367.2054776698979,19620.545328612152,26764.577826734283,664.4356512979352,2983.2378248952086,236.41910960271284,26.17158422997277,981.9951179484736,100375.1205926107,31.005498958386365,1656.6876986953137,2259.9038968434443,56.102536990890044,251.89378399076568,19.96237230186192,36845.85553557222,3766217.494489656,1163.3704837715732,62161.28216728065,84794.81311610698,2105.047097855222,9451.413561629726,749.0166422806051,384965798.99212414,118914.4940418968,6353846.449631217,8667344.100384543,215168.43865962068,966080.9495684261,76561.10954182259,36.7322420076325,1962.6793802356876,2677.3101430897063,66.4647251365755,298.4187884279946,23.649440101660385,104870.00354625571,143054.19776027187,3551.347220011337,15945.130781857535,1263.6383162237444,195141.6306361481,4844.427484955801,21750.90888764147,1723.7413890884022,120.26381854291976,539.9703819966996,42.79220243796042,2424.4034237912288,192.13194938309172,15.226296750571546,0.0
1.0,86.5276895538916,3.641629777473381,183.9087222618269,24752.072459755404,5.538314133481364,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.464353035155024,7487.041059534642,315.10181085542405,15913.196826124233,2141739.641613146,479.2175259938057,24752.072459755404,39531.048551147534,781.6969233879125,6367.975612665176,299.762463930976,13.261467436180824,669.7274793257506,90137.88412362407,20.16848966548742,1041.722997439842,1663.7153295182409,32.89872649836311,268.0044935079725,12.61589117250082,33822.41812397779,4552122.019405771,1018.5442757731748,52608.84744380694,84020.55649693252,1661.4436733195603,13534.699289414406,637.1247401592424,612665091.052982,137084.7527368182,7080566.859137026,11308234.198703455,223611.87486942753,1821620.276691587,85749.91735233071,30.672923441119437,1584.2876822850837,2530.23472637392,50.03349957936633,407.59032766409996,19.18667537796813,81830.06960710618,130689.1962215217,2584.2811246006568,21052.454839407634,991.0112912343917,208721.14726325727,4127.304603382381,33622.461946594034,1582.724660014561,81.61436209248036,664.859041782659,31.29719657455551,5416.173503130072,254.9578725061148,12.001741952187826,0.0
1.0,75.23747001252784,9.267187530763549,198.614394719096,24683.723566029654,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,5660.676893886025,697.2397439462944,14943.244566734353,1857140.9115966829,459.7470188127504,24683.72356602965,29860.017553408616,1239.3093002552878,2285.9637191908287,325.32716985873645,85.8807647303394,1840.596842170956,228748.69524392436,56.62819123686384,3040.3560248083204,3677.933113557014,152.64882899667867,281.56787396938887,40.07136193483739,39447.67778963287,4902542.815480465,1213.6555874379985,65160.92067774395,78825.4750150998,3271.5702229084086,6034.5636338024115,858.8095654520341,609286209.0841677,150832.66782881666,8098175.137769984,9796400.90027487,406589.5381013939,749973.3379801833,106732.53537066966,37.33958416448477,2004.7546495609356,2425.1612146779444,100.65382053419782,185.6606594429043,26.422316497676935,107634.86779156119,130206.4104314468,5404.083072353342,9968.0828961328,1418.608777686139,157511.31269352094,6537.344941855735,12058.437190650884,1716.0977714652456,271.32577437128236,500.4730265207753,71.2248720055248,923.1458045416539,131.3775933700337,18.697016175328475,0.0
1.0,52.605567190656245,5.331940479018537,194.87406544579957,16658.876503163574,7.993829562375316,316.6751618281669,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,2767.3456994506487,280.4897531255895,10251.460743525351,876349.6472080159,420.5199381541889,16658.876503163574,17629.198636961355,535.5517028797397,3133.8563938656735,233.29623505841664,28.429589271796427,1039.0569178613664,88824.13796218864,42.62262342600398,1688.493114051349,1786.8420177735197,54.28189364145833,317.63816368187315,23.64619765056995,37975.90138337378,3246382.989930991,1557.7900653008946,61711.77621116136,65306.27445732424,1983.9181130458953,11609.176910545506,864.231453189382,277518166.3476554,133168.2194669485,5275452.412514771,5582729.331260636,169595.9221767919,992414.4806736477,73879.12299102616,63.90131107230553,2531.447270291988,2678.8953479843717,81.38129219564638,476.21411997572665,35.451197281873974,100283.15811889569,106124.30640710279,3223.9158559422467,18865.198755045825,1404.3974228672225,112305.68144888274,3411.697841835973,19964.031554907153,1486.1987318449226,103.64286128557241,606.4808341973655,45.14874884831684,3548.9082189197975,264.1942775879947,19.667630720381784,0.0
1.0,74.56517113277783,7.145771545218821,238.68992851166007,28780.340431632725,6.81402870120907,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226,5559.964746060445,532.8256781449757,17797.95536714244,2146011.0095442994,508.0892162093142,28780.340431632725,24758.075569226952,827.1636271349245,4931.594624954843,386.4407627534291,51.06205097645898,1705.623699288935,205657.73771807188,48.69149240140413,2758.0938203958276,2372.629864979812,79.26921135198013,472.6073582102376,37.03360918301748,56972.88197290139,6869577.400167655,1626.4400235679927,92128.50042193335,79252.86293760441,2647.826378306139,15786.485172586317,1237.0322046382344,828307995.3606733,196110.06573171323,11108510.619330697,9556014.322633471,319265.0190424149,1903475.4433041017,149156.724778366,46.43098714090097,2630.0491603848263,2262.4803906774155,75.58913377744432,450.6665351485904,35.31432180354058,148977.20276870052,128156.5398088757,4281.690958288036,25527.674843186403,2000.3538181755578,110245.71807327945,3683.2930646247105,21959.993988799673,1720.7896172468088,123.05827416258336,733.6801371676177,57.49132550137184,4374.240962969426,342.76641588574967,26.859246404982258,0.0
